,LSRG,TRMK,SAREP,UTAR,USBN,IRAO,KOGK,YAKG,MGTSP,MRKU,JNOS,KTSBP,YRSBP,TGKDP,MTLRP,SNGS,SELG,KZOSP,CBOM,KBSB,KRKN,NLMK,VSYDP,RUGR,GAZAP,PMSB,KAZTP,IRKT,UWGN,CHMF,MOEX,SELGP,TATN,UNAC,VJGZ,GAZP,NKNCP,TGKBP,ROSN,VZRZP,WTCMP,MISBP,CHGZ,ELTZ,MRKS,UKUZ,NKSH,IGST,VLHZ,KCHEP,RUAL,MRSB,ROST,TATNP,ALRS,GAZS,DIOD,KUBE,MSNG,TASBP,TRNFP,LNZL,RKKE,NKNC,LPSB,MFON,TTLK,UNKL,KRKOP,OMZZP,SNGSP,ARSA,KUZB,FESH,NNSB,RTGZ,LKOH,PIKK,GCHE,SBERP,NFAZ,SAGOP,KGKCP,RSTIP,IGSTP,BRZL,VGSBP,GMKN,WTCM,MRKP,AMEZ,VZRZ,MSTT,MGTS,TGKA,HALS,MRKC,PMSBP,JNOSP,CNTLP,SBER,KMAZ,MRKV,IRGZ,AFKS,ALNU,MTSS,ROLO,MRKK,FEES,VRSBP,HIMCP,ENRU,CHMK,SARE,BLNG,ABRD,GAZC,POLY,ZILL,AKRN,YRSB,CNTL,DZRDP,TNSE,YKEN,KLSB,ALBK,KTSB,NMTP,LVHK,TORSP,ISKJ,LSNG,KRKNP,AFLT,LNZLP,GAZA,TORS,LSNGP,CHKZ,ASSB,RTSBP,MORI,RUSI,DVEC,VJGZP,STSBP,STSB,NSVZ,MGNZ,RTKM,RASP,MFGS,NKHP,NNSBP,YNDX,AQUA,APTK,MSRS,RGSS,TUZA,QIWI,MOBB,MTLR,PAZA,TRCN,PRMB,KBTK,MISB,KCHE,NVTK,ROSB,VGSB,MFGSP,KRSB,MAGN,KGKC,PHOR,VSMO,URKZ,RTSB,NAUK,RSTI,RUSP,ZVEZ,BISV,TGKB,DZRD,SVAV,MVID,VRSB,KRSBP,OGKB,VSYD,HYDR,UCSS,YKENP,VTBR,SAGO,TGKN,KMEZ,KZOS,TGKD,SIBN,BISVP,TASB,BANEP,RDRB,URKA,MGNT,KAZT,KROT,CHEP,RZSB,MAGE,KROTP,BSPB,PLZL,AVAN,RTKMP,RBCM,LIFE,LNTA,MRKY,BANE,MAGEP,AGRO,MRKZ
LSRG,0.0005773454493377345,0.00012227518196496288,0.00011837442052929425,8.216547878774877e-05,5.371699025656498e-05,0.0001541254687825378,0.00011707598840115424,7.459281769449879e-05,7.37444581263581e-05,0.00012479858727641955,0.00014467915302479684,9.708458274377329e-05,6.429121404350475e-05,0.0001452842512803111,0.00017479926002364208,0.00017357531310018752,8.230316686519388e-05,0.00013899875522370165,8.902074079461399e-05,9.039900837121186e-05,0.00016048236871114727,0.000137975596587428,0.0001911196877178221,0.00010695551939083226,0.00012541275039447988,7.227861442798108e-05,9.42081806613392e-05,0.00013245053866341855,0.00010549598777542293,0.00010962938022677924,0.00010677894952761482,3.2282811978877615e-05,0.0002516979888070278,0.00013780622383993262,0.00012486081531843242,0.00012154634267039415,9.5596388353255e-05,0.00015455477876752415,0.0002099198039339365,0.00010365489933383513,0.0001580116883855296,8.537954933222584e-05,0.0001252878038130437,0.00013441043639050106,0.0001369577400370166,0.00013999049116973975,7.211824340635923e-05,0.00010974949441442234,8.258252960982338e-05,0.00012537016946933524,0.00019081183305593176,6.083493150034756e-05,7.231104484600334e-05,0.00024140181431956098,0.00015026794900680214,0.0,-1.910854584009775e-05,0.00013996931858581828,0.00015018395448920552,7.750247014979558e-05,6.198958655871557e-05,4.3759787703885394e-05,5.435723161937161e-05,9.089447308804487e-05,4.307678278851764e-05,0.0,0.00014485389041792626,9.962500178111819e-05,0.00021916092329822876,0.00012942068294570912,5.555046068647488e-06,0.00011291174201669976,0.00012583021605839376,0.00017741682772972483,0.00010806695271580825,0.00013472029660103774,0.00021061452504669796,9.150697628912729e-05,5.983916142416231e-05,0.00015328778310782443,0.00017977822743367756,9.120740117806671e-05,3.8616407351749795e-05,0.00021012247399523033,0.00011475926534613968,3.5392118578436915e-05,0.00011215846368531401,0.00017800030092743674,0.00011344025538883505,0.00015920692579207064,0.00010589878626376348,0.0,-8.036768642720212e-05,0.00013110126203112326,0.0002088579007882738,0.00014930303487883825,0.00013413772079490333,7.402384969884082e-05,0.0001416610104327104,7.070673662197054e-05,0.00017097834847469226,0.00013697888361408474,0.0001525322261006731,0.00014517264517215962,0.00017592588869301488,0.00010558707634235842,0.0001065679441435153,0.00012015241811925237,9.271605032250963e-05,0.00016393559039859298,0.0001309978105243554,7.116611646207616e-05,0.00011298751569506572,8.823388197445486e-05,0.00012797567289234247,5.87171982204111e-05,1.6119589059301065e-05,0.0,0.00012182481462068564,0.0002819854563958391,-2.6106811470073784e-05,0.00011157812064425582,8.986798820162453e-05,9.552746219538057e-05,2.663199171190914e-05,0.0001465549590828694,0.0001606975914083014,7.533630548273424e-05,0.0001236683841900696,0.00012059702974629592,0.00011948675116021325,0.00010503152548025424,7.043763300879782e-05,5.6198071445901454e-05,9.353245642051031e-05,0.00019725246556614925,7.309102770673737e-05,0.00010869152925935828,9.478103298983521e-05,8.979802226317779e-05,0.00014618144028609667,0.00011307176682710366,8.728174755749009e-05,0.0,8.910719445232067e-05,9.788647406486411e-05,0.00015970769572970313,8.868037776844894e-05,8.811811801908612e-05,8.17354940630982e-05,0.0001188176549052953,8.255308060390045e-05,0.00012043270142763836,0.00014066156807620594,7.207527905057521e-05,9.98685862509236e-05,9.513679404693363e-05,0.00011471434933109033,8.598910386966393e-06,0.00012609297551672736,0.00010829292278037037,0.0001440445923426,0.00013683636867699983,0.00011527261575630122,0.00015576519197211917,0.00019503109572985072,8.600455236357404e-06,2.252259860108634e-05,2.252479115966001e-05,8.226446922437684e-05,0.00010575270831325901,0.00017063485300453435,0.00010942466244342579,0.00017669211540732784,0.00011292624359510932,0.00011994367124794681,0.00012261208555560093,7.883275035268832e-05,2.350841469565646e-05,0.00010851204632945284,6.539699497903052e-05,0.00013223875008923673,9.453473474373978e-05,0.0002031623184791423,6.605347942684023e-05,0.00010096746597389621,0.0,0.0002220721470885108,9.808680279505654e-05,0.00010307018488869866,4.868947228258656e-05,0.00011322133395535596,0.00010440348728250639,0.00015090390845084103,0.00016965522350079938,0.00016636679017995715,4.5908846201659784e-05,0.0001336609294783417,0.00018267924667232532,0.00010819183316712436,0.00013309915791759474,0.00018276880146108915,6.296140556721522e-05,0.00014675016089164987,0.00019622815277028807,4.269165883345053e-05,0.00015952319051666165,0.00014713603521030236,0.0001415085337941856,0.0,9.747164314301222e-05,7.335776088583778e-05,0.00011940110290964186,0.00010775452739174583,8.847235890401599e-05,0.00014863552871711028,9.438813754719685e-05,0.00010050992834750336,5.8450276771754825e-05,6.0978057353480395e-06,8.873829089684425e-05,0.00012118153059429196,7.380769593117286e-05,0.00011541493683437396,8.102656749731815e-05,0.00012298720724773798,3.63484403365487e-05,0.00012841379282150443,0.00011933800351378497
TRMK,0.00012227518196496288,0.0009466317859952178,8.943159125311783e-05,7.939434661365247e-05,6.572355060449218e-05,0.00015379227446822482,0.00013449361004891973,0.00011327386023743456,9.463045469711341e-05,0.00013825823096239023,0.00011650312592568949,0.00012103670602139774,7.126920206738391e-05,0.00019370338108150783,0.00014172397560386962,0.00016517219061942356,7.375877502472488e-05,0.00013562715978993596,8.334143462309419e-05,7.035553204586528e-05,0.00010855864489797594,0.00011722520742161317,0.00011722485560186287,6.121068883521827e-05,0.00011303725512398698,8.645254613973896e-05,6.108155035637651e-05,0.00011651688771972369,0.00011452857513504503,0.00010776199592758305,8.26248027404127e-05,5.168893711570295e-05,0.00025014670008464116,0.0001518382958122999,0.00016293728392332736,0.00013608598113509833,0.00010466178383319336,0.00019214310990446444,0.00020790822843046725,0.0001693964373665708,0.00020128499595477506,7.350634922226021e-05,7.278186005505154e-05,0.00011864537255223827,0.0001259585828941908,0.0001211930208137672,0.0001235502295806533,0.00015207906199480887,0.00011851392853366147,3.3033810645287395e-05,0.00018595589541957133,0.00012738791711082692,7.429925941110883e-05,0.00024474119597550436,0.00011232195116600426,0.0,4.870132996015661e-05,0.00013531071119873736,0.0001391732697101666,6.038183715748131e-05,6.236656835318902e-05,9.411698624176518e-05,8.42865131478581e-05,7.638074475023778e-05,2.9624654433120216e-05,0.0,0.00013961298758444023,9.846982875865183e-05,0.00015529337317350689,0.00014035153903644556,2.4935453168835486e-05,0.00010311674597580648,0.00015108494057112826,0.0001278469845457818,6.960587772749031e-05,0.00012059823545816959,0.00020470740236864368,3.164155334553092e-05,5.3184571863258195e-05,0.00015401109882931267,0.00015578560710433962,8.017352752350092e-05,9.147076093955627e-05,0.00019615313687305395,0.00017566588046342676,6.799508954626163e-05,0.0001078165028570129,0.00015644606532675082,0.00016222880671801592,0.0001587699235132874,0.00018859547982971728,0.0,2.3634371413147783e-05,0.00017397059877868626,0.0002212370195321058,0.00017473221829206908,0.0001263863056242291,9.929588720050091e-05,0.00014224371948074843,7.166076625038625e-05,0.0001639955617216823,0.00013299678244891273,0.000134679825639619,0.00010275491449973254,0.0001698933992015627,0.0001120229044463983,0.0001222943189166003,0.0001273718380836216,9.287208562085658e-05,0.000181318629727718,0.00011129610935144286,6.91903446840334e-05,9.144233805206969e-05,9.545301818892875e-05,7.802504114069185e-05,0.00011305543292700533,1.999821645524974e-05,0.0,5.8932321144052036e-05,0.00017648303255642558,-1.642778894585998e-05,9.55149989176943e-05,0.00011902136955770308,0.0001348570444059775,4.726293196203912e-05,0.00013690494270343168,0.00012015385766635345,0.00011594311211540524,0.00013335406746712918,7.011963452909272e-05,8.716114254165016e-05,9.252821958437344e-05,0.00010364031699281934,6.111529638732777e-05,9.506127421337303e-05,0.0001797392391130717,0.00012218282710669553,7.13464576583956e-05,8.353912241719323e-05,6.913887308128071e-05,0.00017342997538968158,0.00012043804805606132,0.00010763240741982062,0.0,0.00011231590723862586,0.0001314031973727874,0.00018970010783830494,8.500986418393571e-05,5.7035723231000755e-05,0.0001513463861155377,8.001339115116615e-05,8.207826277291556e-05,0.00013182634383431978,0.00010114759241862037,8.230373090289505e-05,0.0001163734016605091,0.00012671552195443712,0.00010601990053512763,6.552697287320235e-05,0.00013122514017311018,0.00020117575241170228,0.00010060588410276938,0.00013394083083535536,0.0001606424346156975,0.00021083081676644708,0.00017679008116371395,1.0750463570479557e-05,0.0001415000482252215,7.623875159980838e-05,6.336328122632697e-05,0.00010812154579848521,0.0001758622381561075,9.947820095079913e-05,0.00011704261501204092,0.0001121155414234304,0.00012086708997951058,0.00011555075276253898,9.094449583455595e-05,3.0177231876536922e-05,0.0001006804501732129,9.458141588633764e-05,0.00010571068203757087,0.00012018338525171897,0.00021542105470948869,4.934584989222691e-05,9.681845346218388e-05,0.0,0.0002104666567481092,9.769906432488781e-05,0.00010172357965392771,1.111906496589282e-06,7.106165227004846e-05,0.00013144549906944143,0.00016415168508197812,8.164655144006523e-05,0.00015222178659337552,5.1107668795602006e-05,0.0001457196438614481,0.00017722569615871258,4.935915303235874e-05,0.00017433101864999012,0.00010623440538124211,9.048579227077211e-05,0.0001568881006690489,0.0002001428852437234,6.960119799285235e-05,0.00015699820919906976,0.0001479311595573087,0.00015175974619005366,0.0,0.00015997637672846975,5.415186882122609e-05,0.00011715833792073999,0.0001300450783040113,0.00013028112789036913,0.00013020528028607039,8.483737899838017e-05,0.000102201185102509,2.8550163031939117e-05,4.7283575637868705e-05,8.785171419164648e-05,0.00012106638586576772,0.000138574035576381,0.0001290637985957594,9.908551659776664e-05,0.0001356159815679743,8.037458244483203e-05,0.00011591310777987183,0.00010870896489268863
SAREP,0.00011837442052929425,8.943159125311783e-05,0.0012577100029597791,4.70542137883519e-05,3.400526195826651e-05,8.991827258978117e-05,0.00010506750725241951,-8.46267509961037e-06,7.739879862841089e-05,7.382829433399687e-05,1.941998908160354e-05,2.4329359766501922e-05,8.484098240584361e-05,7.768402554632218e-05,9.056249132293461e-05,0.00015016135848954559,4.806294960331828e-05,4.2156467389748867e-05,5.780251925786593e-05,-1.865301114081623e-05,0.00010245994928051981,0.00011728121115732569,4.54205365447671e-06,5.827694633440291e-05,9.384143316420523e-05,5.699480436422809e-05,6.279183307183599e-05,4.602284473999253e-05,3.724390163407022e-05,6.290323738738345e-05,6.824529646889409e-05,2.5454936025603052e-05,0.00018060718513810485,0.00014002847688290626,0.000239033859324322,9.388218078064979e-05,4.1597686887757775e-05,0.00036174716349586506,0.00016255389725219538,7.649979206757966e-05,4.61838526512953e-05,-1.7671619071854622e-05,0.00016393518061141605,5.548981665101986e-05,7.908603131746423e-05,0.00012569712743563927,8.259127669262172e-05,7.25481685428681e-05,3.399728088468288e-05,3.668592684395656e-05,9.371355819307766e-05,0.000148134065383588,6.628942466134805e-05,0.00018565450851060547,8.340852206083178e-05,0.0,5.3202951101409323e-05,9.112456296910245e-05,8.549765599002117e-05,0.00019950485842476056,1.531581535854677e-05,-1.8325553333710334e-06,8.75178242175082e-05,4.8434680112742515e-05,-6.643282347385382e-05,0.0,6.68705580583209e-05,2.9669334248365263e-05,3.660524581715651e-05,6.137724067400315e-05,-1.405256930755514e-05,9.245330399048246e-05,6.689293895267856e-05,6.154686181460862e-05,0.00012454361201128084,0.00021210333834824197,0.00012425242990900953,5.0177057836686514e-05,5.6550489933703625e-05,7.428778463916732e-05,7.365428175934374e-05,5.566392723900497e-05,4.460629126307517e-05,0.00012904300438910525,7.662492185656197e-05,-1.298597929791819e-05,0.00019434375851512151,5.954349915378939e-05,6.208792284739845e-05,8.028292711158554e-05,6.327192888375949e-05,0.0,5.4404330322358944e-06,0.00010196817481776652,0.00020892378491052047,0.00015116642062437774,6.0714424090586326e-05,4.7052562431216844e-05,1.6231693933182347e-05,2.2812560651243277e-05,0.00010613618992558818,0.00012431633371922068,7.144324723951346e-05,0.00011773526333387272,9.452156400343658e-05,6.446196387949203e-05,9.123889967317691e-05,8.602432128248086e-05,4.604201094673988e-05,8.955742001166357e-05,0.00014616727310128976,3.317510549226724e-05,4.120238958475653e-05,9.862542711275221e-05,0.0004757646594914146,2.4079113833204105e-05,-7.290642250455605e-07,0.0,-4.6155234299970716e-05,8.410994933632551e-05,-1.995692987301812e-05,0.00022850654388071578,7.462788919748816e-05,7.483530086178543e-05,6.276500695941709e-05,0.0001344452952748676,0.00015131167793523242,0.00010843565307577293,0.00010250209817578403,3.4127750777092175e-05,2.9400276131961358e-05,4.2284577577859255e-05,1.7872062430614807e-05,5.079367366399651e-05,6.922837983500361e-05,8.966021091026346e-05,-2.0776457020183e-06,7.898952359122336e-05,0.000105879809823318,6.454969422399901e-05,0.000127107656182976,0.00018797280419231312,0.00018242613196075265,0.0,-4.0553591476759914e-05,7.601056659269934e-05,0.00022147606600333555,0.00012574906893801394,0.0001875452638894129,6.826232678690734e-05,-1.6233540173557883e-05,4.4730554224769695e-05,0.00010196747912076656,5.79959267804237e-05,2.280322391399934e-05,0.0001326823603763984,3.9311389812733e-05,9.413497288066466e-05,6.002733129702279e-05,6.93876533534194e-05,6.255094542242508e-05,4.223460293087127e-05,5.67576779443587e-05,2.8315430996465614e-05,6.511404257974209e-05,0.0001544086006858957,4.998103798873866e-06,1.6179028747746824e-06,6.861974627324607e-05,5.816069837201644e-05,0.0001558954531113971,4.916836701843538e-05,4.7312170175602306e-05,0.0002820156315037555,4.4437316913827397e-05,6.888895489233574e-05,7.006017443257105e-05,9.93456281541134e-05,-1.1944151473468873e-06,4.5212207693269816e-05,7.308060194470793e-05,0.00027605288158755105,7.998723255776763e-05,0.00012589406112165037,0.0001187259600167705,3.690532747722078e-05,0.0,0.0003155236079193763,6.728874952516217e-05,6.777259794707391e-05,3.683698837945195e-05,1.5700590738505278e-05,0.00011787974663158635,0.00016396712746766167,-6.628409727607805e-05,8.744335068285856e-05,8.804281456639994e-05,0.000137716774124258,9.406716559870657e-05,4.022005913906934e-05,0.000120815298968238,0.00015545569290500275,3.907451882226202e-05,0.00011860462498962187,0.0001383477522228168,1.5145574626801344e-05,0.0004432455213752841,0.0001168381446090682,6.246690038161953e-05,0.0,0.00010473253035328637,4.9581936986433454e-05,0.00010287015516319173,6.146870658100264e-05,6.431888904226646e-05,9.039981388610775e-05,8.886062045729158e-05,5.252508698091996e-05,-3.1870507997186266e-05,2.5902805485233587e-05,6.234021320737477e-05,0.00011375296500743947,2.254422021869079e-05,8.501360379986158e-05,5.61670737466729e-05,8.167205540502211e-05,8.164247886787912e-05,8.584508312118477e-05,6.712656223976914e-05
UTAR,8.216547878774877e-05,7.939434661365247e-05,4.70542137883519e-05,0.00042852490853916806,3.1277872209769435e-05,8.465149176209155e-05,4.79974935043376e-05,6.620983412381948e-05,5.591919138069352e-05,4.974278183434237e-05,6.062842911724751e-05,4.175498984854105e-05,4.7034372501921206e-05,0.00011313503132989023,7.599173362806591e-05,8.952735676093072e-05,2.3524204306770717e-05,0.00010030313996717512,4.803033948689303e-05,3.0653533490820164e-05,8.592543740549984e-05,5.1727006903072116e-05,8.652967743251905e-05,2.0723516942150925e-05,4.929950597919592e-05,8.690211667771606e-05,4.772338806743934e-05,9.628346699531365e-05,6.89590904342323e-05,4.2236969860967463e-05,4.823778887561291e-05,6.1111891102279405e-06,0.00014671418810363365,7.672014510140524e-05,0.00010288045347305063,6.624176621072637e-05,5.595868658894192e-05,0.0001291183302188589,0.00010825411883058625,8.305201098564031e-05,6.399113979849065e-05,4.544391943919002e-05,2.636489945907292e-05,8.174660552648716e-05,7.808187767241787e-05,8.126689510882847e-05,5.139455576006228e-05,9.15649572457864e-05,6.374173661701601e-05,1.5086853966463718e-05,7.784191414616167e-05,5.596546243207876e-05,7.270800776109389e-05,0.00013864998990355956,8.210458691986443e-05,0.0,1.1209412709222756e-05,8.969339727639403e-05,7.22161235153414e-05,4.418799250550995e-05,3.495935856703893e-05,1.4556956431612326e-05,1.1350018953157306e-05,4.7733469675357056e-05,4.4880568619138486e-05,0.0,8.816619150992021e-05,5.0819899851101147e-05,7.993565510712474e-05,5.7630841229958735e-05,5.265535597209833e-06,9.239663488739591e-05,7.206916177313032e-05,9.186428457004246e-05,9.080991979855571e-05,6.65024477449847e-05,0.00011167516172574054,3.791685117802247e-05,3.2718344303857046e-05,8.302329595101132e-05,0.00010698071639124874,4.0101215641561276e-05,2.791935995439704e-05,9.31726394302169e-05,9.67264064118163e-05,1.3122100929657372e-05,6.83124115949112e-05,6.615678071748846e-05,5.5272811240054627e-05,7.443121520625568e-05,6.655168827784225e-05,0.0,-2.035424993238383e-06,7.933704828228038e-05,0.00010738302975851217,8.674084477932889e-05,4.748294104550974e-05,7.954278619649538e-05,5.395854524324595e-05,2.7289413521324763e-05,8.999574116770424e-05,8.274335973639436e-05,7.9893564568842e-05,6.296547127161215e-05,6.449366843879979e-05,7.323887730284461e-05,5.413122716426633e-05,3.743256778388288e-05,5.241576672051747e-05,7.860085814161419e-05,0.00010924792627755727,4.508253750354258e-05,5.479804512993717e-05,3.110511263340205e-05,5.281650151599642e-05,4.110202976387236e-05,-3.035034360966976e-06,0.0,1.5893088236714457e-06,0.0001636931576882822,-1.93441543857023e-05,6.826234540850515e-05,2.5495908463777067e-05,4.7711696175104175e-05,3.557413814683758e-05,8.544659357413618e-05,7.50366050171581e-05,3.922208811416564e-05,6.247216056574406e-05,4.6444485967798234e-05,9.705270819853158e-05,5.898238342119468e-05,2.7379444312624144e-05,3.862492346097019e-05,2.3876868842059282e-05,0.00013052485963776353,2.1500821869631834e-05,5.427102732155225e-05,7.132920938424236e-05,5.652108412226298e-05,0.000102632439375257,6.1024339157947126e-05,4.870841932761458e-05,0.0,7.512833162937913e-05,6.347388633332122e-05,9.660093190301524e-05,3.9710348622669975e-05,4.006539573576052e-05,2.429637865062261e-05,6.968575271405734e-05,1.931627130169448e-05,7.184314285495119e-05,4.9990281441609974e-05,2.3678043999772005e-05,3.769730506588215e-05,4.0566648429164954e-05,6.547508242929511e-05,4.316791534707249e-06,6.129207725064995e-05,9.902140429946776e-05,5.139406847004682e-05,6.099460337861848e-05,0.0002522967694035755,8.370205752894262e-05,8.132578579248155e-05,6.152365466379029e-06,4.021566569194677e-05,2.659981408216558e-05,4.1581961762058395e-05,4.710936692229938e-05,6.863997524969772e-05,4.289972996684942e-05,8.356118064317111e-05,4.847336912973571e-05,6.536032932549409e-05,7.632861233870556e-05,4.601369671219447e-05,5.922764386910377e-06,7.324767928320127e-05,2.231699229189413e-05,8.058148933995275e-05,4.3598264634471195e-05,9.575948444839952e-05,4.186184332133434e-05,4.993678908911542e-05,0.0,0.00013510953762806583,4.430202988272878e-05,4.477037354629715e-05,2.8050274101559434e-05,3.450887517867162e-05,4.751582091138524e-05,6.660989528941495e-05,4.416841112859428e-05,9.452837387304759e-05,2.277245522789677e-05,5.131264394735142e-05,8.116698186884072e-05,1.130460230558139e-05,9.520288806793001e-05,6.726862725580968e-05,4.773635279282413e-05,9.86517110383933e-05,0.00011137365642593079,4.664975700729428e-05,4.90008925819828e-05,7.646426079911335e-05,0.00010256091971316642,0.0,6.790488782355009e-05,5.448581405550409e-05,8.055628323621109e-05,6.430659354690525e-05,7.859690635286322e-05,6.68657680646558e-05,6.439474178144182e-05,8.245360898151053e-05,-2.5356499593416146e-05,1.8165202566997752e-05,4.454519698494866e-05,8.877883856366861e-05,2.959179273098621e-05,8.126489400907462e-05,4.200843765034584e-05,8.217908465252417e-05,2.1270574067397315e-05,5.754615795936072e-05,5.0019146938381435e-05
USBN,5.371699025656498e-05,6.572355060449218e-05,3.400526195826651e-05,3.1277872209769435e-05,0.0006928903272152882,0.00011563952563209538,5.233512529143112e-05,9.289040983338886e-05,5.885070911993283e-05,7.474200283925923e-05,6.588717578473246e-05,5.345695627116699e-05,6.191444322334391e-05,2.439608292330049e-05,7.598287058326496e-05,9.127990573656448e-05,6.207953205921469e-05,7.19998270463408e-05,3.625794428703013e-05,4.358759967139567e-05,8.605444322815047e-05,5.567315607547617e-05,6.434431245315319e-05,0.00019375943033502825,8.11777858489318e-05,4.00185564374877e-05,1.0743236990769156e-05,0.0001164180955131247,4.5214201544523954e-05,4.100935160525671e-05,6.428445123553213e-05,3.1748288307192744e-05,0.000147085822025048,8.811103011438264e-05,8.315722205865214e-05,6.753902297748765e-05,7.752829550964378e-05,0.00011338959618792743,0.00013741949417186424,0.0003428362628068035,0.00011365046784909922,6.385447850477536e-05,8.296108111845296e-05,0.00011710483831692632,3.563940741035528e-05,2.7131909406561037e-05,7.376528674710751e-05,0.00012584083675991995,0.0001002555712905691,1.2531969385415309e-05,8.651570925691325e-05,4.1721349661905274e-05,4.102972402208425e-05,0.0001399209581063246,9.800996278626788e-05,0.0,-3.2388449099428865e-05,0.00010702625977021889,7.607065205655973e-05,8.077992298180669e-05,4.767981896598699e-05,3.8973461110854565e-05,2.8395531842021586e-05,8.165131929193684e-05,3.0419127975503392e-05,0.0,0.0001198621035573291,9.013268604689262e-05,7.605002515497579e-05,3.961021721271365e-05,3.0002715302252636e-05,2.2468068814895733e-05,9.866396007109397e-05,0.00013084669400867342,0.00010129398821687572,5.656251610303245e-05,0.00011591096064813199,3.638049572026275e-05,6.069288586032831e-05,8.198766292084169e-05,0.00010530782482353863,7.987056642569552e-05,3.3625865763891534e-06,0.00012750616509370487,0.00016359862026007715,3.207209238274201e-05,1.2600421796437214e-05,7.142100836447866e-05,0.00010916932133610594,0.0001060004231753463,7.82097368025059e-05,0.0,9.255083550334499e-05,9.836622351832875e-05,0.00015771616930598432,9.242220929781137e-05,0.00011203839197920672,5.492959941532596e-05,0.00010665214013427512,5.7032588060856906e-05,9.275808916262728e-05,9.837195254084336e-05,7.955150963977199e-05,0.00013026820703024931,0.00010589745240935968,6.680604532079915e-05,6.05858738190169e-05,9.038770663333293e-05,4.89840780865158e-05,9.305799523383622e-05,9.74728360640074e-05,6.736322790482945e-05,6.259435921171982e-05,6.898517487939785e-05,6.522704401872447e-05,7.958198562218216e-05,1.722378009377538e-05,0.0,2.594011443421223e-05,4.9313824641171585e-05,-8.80711356413769e-06,7.077753747604196e-05,9.010297575016362e-05,1.9133428226511357e-05,2.3518178105222625e-05,0.00010698651329014904,9.114217446549495e-05,7.715699207307661e-05,7.170506578010674e-05,6.0736988237643007e-05,-0.00010033494940496712,6.692804063940709e-05,2.9783714750168593e-05,5.65605618580258e-05,6.627992286712779e-05,0.00010325064785603068,4.3920594688268715e-05,8.404887115757505e-05,9.813947945092607e-05,4.7108468526450754e-05,9.014940202360842e-05,8.367666015736111e-05,3.359398845058286e-05,0.0,8.902206730848232e-05,9.659803163916243e-05,3.095814721204879e-05,8.626241851440354e-06,5.1234577230444674e-05,2.6452271070104713e-06,8.36191870422134e-05,5.024875353769197e-05,4.8875836129646276e-05,9.18181899785255e-05,6.766263629073126e-05,7.636074175291955e-05,3.570975538393059e-05,6.062639253778166e-05,1.228458224856789e-05,9.43953338319028e-05,9.04900367930524e-05,7.55372426218113e-05,3.265509733417263e-05,0.00015785186019208177,0.00011531429807094045,5.724130791053857e-05,1.308038139454596e-05,1.9983165593805525e-05,0.0003432652709048032,4.659434138311356e-05,2.022415724289775e-06,0.0001187741340365411,3.9347384685918375e-05,4.3015418301176426e-05,0.00010418155193588855,8.000148256904475e-05,7.11656337037003e-05,4.7792983435002676e-05,3.947622326722987e-05,7.190150102460196e-05,3.6063717905551904e-05,0.00012199911006981914,2.2366119529715504e-05,0.0001445322929059501,2.1686891380399755e-05,3.163302663066311e-05,0.0,0.00013259472182731522,3.13396590595635e-05,3.45938504894277e-05,3.084330466408059e-05,0.00011802216830416165,7.34814537906646e-05,0.0001286569304084342,4.5950652652260956e-05,8.951439177670267e-05,4.4329721421770505e-07,7.794446867990996e-05,0.00010086356856468638,5.3003490743230734e-05,7.570420395765493e-05,-1.1743960986559147e-05,6.570796588918774e-05,1.002092497698583e-05,0.00010351728050530973,5.205903034503224e-05,5.880208578460687e-05,0.00010081292567928702,0.0001314807096179948,0.0,8.088180930493374e-05,4.575144847041229e-05,-0.00013916060094725796,7.778767745083991e-05,8.255751540349866e-05,4.562805246873646e-05,-0.00013046563633648537,8.329548799003749e-05,-4.289911398360605e-06,3.018630613476024e-05,5.3082643766274715e-05,9.53263091782695e-05,4.6583325854281916e-05,8.137847208298953e-05,6.70091453518008e-05,0.00010634179587742491,1.707831623988032e-05,9.538504897373342e-05,9.031800667082586e-05
